CEPEL: DECOMP - Coordenacao da Operacao a Curto Prazo - v32.0.1 - Dez/2024(L)                  01/11/2025  01:22
   CCEE - Prospectivo Encadeado NW-DC - estagio: JAN/2026                          - PLANEJAMENTO:01/01/2026
CUSTOS MARGINAIS ($/MWh) PARA O SUBSISTEMA N  PATAMAR   1 NOS CENARIOS/ESTAGIOS E PROBABILIDADES ASSOCIADAS: 
0064,  201.90,  240.28,  0.0095,                                                                                                                                                                                                                                                                                                                                        
0065,  201.90,  260.08,  0.0093,                                                                                                                                                                                                                                                                                                                                        
0066,  201.90,  104.86,  0.0090,                                                                                                                                                                                                                                                                                                                                        
0067,  201.90,   29.68,  0.0091,                                                                                                                                                                                                                                                                                                                                        
0068,  201.90,  200.67,  0.0089,                                                                                                                                                                                                                                                                                                                                        
0069,  201.90,  232.99,  0.0088,                                                                                                                                                                                                                                                                                                                                        
0070,  201.90,  253.05,  0.0091,                                                                                                                                                                                                                                                                                                                                        
0071,  201.90,  163.94,  0.0091,                                                                                                                                                                                                                                                                                                                                        
0072,  201.90,  170.72,  0.0086,                                                                                                                                                                                                                                                                                                                                        
0073,  201.90,  137.41,  0.0081,                                                                                                                                                                                                                                                                                                                                        
0074,  201.90,  116.92,  0.0080,                                                                                                                                                                                                                                                                                                                                        
0075,  201.90,  170.60,  0.0085,                                                                                                                                                                                                                                                                                                                                        
0076,  201.90,  164.52,  0.0086,                                                                                                                                                                                                                                                                                                                                        
0077,  201.90,  233.52,  0.0091,                                                                                                                                                                                                                                                                                                                                        
0078,  201.90,   37.80,  0.0092,                                                                                                                                                                                                                                                                                                                                        
0079,  201.90,  271.52,  0.0089,                                                                                                                                                                                                                                                                                                                                        
0080,  201.90,  262.72,  0.0082,                                                                                                                                                                                                                                                                                                                                        
0081,  201.90,  200.14,  0.0092,                                                                                                                                                                                                                                                                                                                                        
0082,  201.90,  256.14,  0.0084,                                                                                                                                                                                                                                                                                                                                        
0083,  201.90,   34.57,  0.0088,                                                                                                                                                                                                                                                                                                                                        
0084,  201.90,  252.84,  0.0088,                                                                                                                                                                                                                                                                                                                                        
0085,  201.90,  242.47,  0.0081,                                                                                                                                                                                                                                                                                                                                        
0086,  201.90,  118.51,  0.0085,                                                                                                                                                                                                                                                                                                                                        
0087,  201.90,   20.12,  0.0092,                                                                                                                                                                                                                                                                                                                                        
0088,  201.90,  206.12,  0.0087,                                                                                                                                                                                                                                                                                                                                        
0089,  201.90,  274.24,  0.0085,                                                                                                                                                                                                                                                                                                                                        
0090,  201.90,   20.12,  0.0086,                                                                                                                                                                                                                                                                                                                                        
0091,  201.90,  135.04,  0.0089,                                                                                                                                                                                                                                                                                                                                        
0092,  201.90,  248.69,  0.0091,                                                                                                                                                                                                                                                                                                                                        
0093,  201.90,  148.84,  0.0091,                                                                                                                                                                                                                                                                                                                                        
0094,  201.90,    6.92,  0.0085,                                                                                                                                                                                                                                                                                                                                        
0095,  201.90,    0.00,  0.0087,                                                                                                                                                                                                                                                                                                                                        
0096,  201.90,  230.43,  0.0077,                                                                                                                                                                                                                                                                                                                                        
0097,  201.90,  157.58,  0.0093,                                                                                                                                                                                                                                                                                                                                        
0098,  201.90,  245.97,  0.0086,                                                                                                                                                                                                                                                                                                                                        
0099,  201.90,   47.91,  0.0085,                                                                                                                                                                                                                                                                                                                                        
0100,  201.90,  167.09,  0.0084,                                                                                                                                                                                                                                                                                                                                        
0101,  201.90,   26.97,  0.0082,                                                                                                                                                                                                                                                                                                                                        
0102,  201.90,  261.52,  0.0084,                                                                                                                                                                                                                                                                                                                                        
0103,  201.90,   62.45,  0.0089,                                                                                                                                                                                                                                                                                                                                        
0104,  201.90,  260.08,  0.0082,                                                                                                                                                                                                                                                                                                                                        
0105,  201.90,    0.00,  0.0085,                                                                                                                                                                                                                                                                                                                                        
0106,  201.90,  116.92,  0.0083,                                                                                                                                                                                                                                                                                                                                        
0107,  201.90,    0.00,  0.0085,                                                                                                                                                                                                                                                                                                                                        
0108,  201.90,  259.93,  0.0085,                                                                                                                                                                                                                                                                                                                                        
0109,  201.90,  215.81,  0.0082,                                                                                                                                                                                                                                                                                                                                        
0110,  201.90,  108.47,  0.0086,                                                                                                                                                                                                                                                                                                                                        
0111,  201.90,  192.33,  0.0093,                                                                                                                                                                                                                                                                                                                                        
0112,  201.90,  234.39,  0.0086,                                                                                                                                                                                                                                                                                                                                        
0113,  201.90,  215.71,  0.0084,                                                                                                                                                                                                                                                                                                                                        
0114,  201.90,    7.91,  0.0083,                                                                                                                                                                                                                                                                                                                                        
0115,  201.90,   10.29,  0.0087,                                                                                                                                                                                                                                                                                                                                        
0116,  201.90,   99.76,  0.0081,                                                                                                                                                                                                                                                                                                                                        
