CEPEL: DECOMP - Coordenacao da Operacao a Curto Prazo - v32.0.1 - Dez/2024(L)                  01/11/2025  01:22
   CCEE - Prospectivo Encadeado NW-DC - estagio: JAN/2026                          - PLANEJAMENTO:01/01/2026
CUSTOS MARGINAIS ($/MWh) PARA O SUBSISTEMA SE PATAMAR   1 NOS CENARIOS/ESTAGIOS E PROBABILIDADES ASSOCIADAS: 
0001,  201.90,  114.75,  0.0083,                                                                                                                                                                                                                                                                                                                                        
0002,  201.90,  254.51,  0.0091,                                                                                                                                                                                                                                                                                                                                        
0003,  201.90,  258.26,  0.0087,                                                                                                                                                                                                                                                                                                                                        
0004,  201.90,  232.51,  0.0090,                                                                                                                                                                                                                                                                                                                                        
0005,  201.90,  157.82,  0.0089,                                                                                                                                                                                                                                                                                                                                        
0006,  201.90,  264.92,  0.0090,                                                                                                                                                                                                                                                                                                                                        
0007,  201.90,  214.15,  0.0088,                                                                                                                                                                                                                                                                                                                                        
0008,  201.90,   32.93,  0.0087,                                                                                                                                                                                                                                                                                                                                        
0009,  201.90,  159.83,  0.0081,                                                                                                                                                                                                                                                                                                                                        
0010,  201.90,    0.00,  0.0086,                                                                                                                                                                                                                                                                                                                                        
0011,  201.90,  229.29,  0.0087,                                                                                                                                                                                                                                                                                                                                        
0012,  201.90,  208.19,  0.0090,                                                                                                                                                                                                                                                                                                                                        
0013,  201.90,  207.00,  0.0086,                                                                                                                                                                                                                                                                                                                                        
0014,  201.90,    0.23,  0.0083,                                                                                                                                                                                                                                                                                                                                        
0015,  201.90,    0.00,  0.0090,                                                                                                                                                                                                                                                                                                                                        
0016,  201.90,  170.91,  0.0081,                                                                                                                                                                                                                                                                                                                                        
0017,  201.90,  174.56,  0.0083,                                                                                                                                                                                                                                                                                                                                        
0018,  201.90,  273.19,  0.0087,                                                                                                                                                                                                                                                                                                                                        
0019,  201.90,  155.98,  0.0087,                                                                                                                                                                                                                                                                                                                                        
0020,  201.90,  273.74,  0.0081,                                                                                                                                                                                                                                                                                                                                        
0021,  201.90,  172.57,  0.0092,                                                                                                                                                                                                                                                                                                                                        
0022,  201.90,  198.88,  0.0095,                                                                                                                                                                                                                                                                                                                                        
0023,  201.90,  223.79,  0.0089,                                                                                                                                                                                                                                                                                                                                        
0024,  201.90,  217.52,  0.0086,                                                                                                                                                                                                                                                                                                                                        
0025,  201.90,    0.00,  0.0090,                                                                                                                                                                                                                                                                                                                                        
0026,  201.90,  249.81,  0.0085,                                                                                                                                                                                                                                                                                                                                        
0027,  201.90,   19.66,  0.0082,                                                                                                                                                                                                                                                                                                                                        
0028,  201.90,   15.83,  0.0089,                                                                                                                                                                                                                                                                                                                                        
0029,  201.90,  183.90,  0.0083,                                                                                                                                                                                                                                                                                                                                        
0030,  201.90,    0.00,  0.0081,                                                                                                                                                                                                                                                                                                                                        
